comment,comm_region,comm_time,video_img,video_info,comm_name,video_name,comm_favor
直升机这么大噪声不怕雪崩吗？[偷笑][偷笑][偷笑],中国:天津:,Mon May 29 19:53:08 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,眼泪成塔，夜微凉,繁星四月,2
繁星没有错，任谁也忍受不了家里对她这样，她妹妹也是，小小年纪恶心死了,中国:广东:河源,Mon May 29 22:00:58 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,听过尘埃掩埋城堡i,繁星四月,8
你说的结局跟真正梦幻雪山结局无论是意境还是美好的希冀想象空间都差远了,中国:辽宁:丹东,Thu Jun 01 05:41:14 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,燕子,繁星四月,0
人，不管做什么事，得有责任，如果一味的只为金钱活着，怎么得来怎么失去，做为公众人物，如果说品德没有了，戏演得再好，有什么用，自己都没做好，何谈做别人，相信群众的眼睛是雪亮的。,中国:四川:乐山,Wed Apr 26 07:38:54 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,辉,外科风云,215
姐，急诊，你还有心思给小孩子拼车，现在当中没有这样的情况吧,中国:贵州:贵阳,Fri Jun 02 16:00:07 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,★请づ不要靠近wo*,外科风云,0
那个白多少都有点影响人家观看的心情的，现实本来就残酷了，大家都想在电视剧里找美好，但这样的白把仅有的那点想像空间都抹灭了，个人看法,中国:海南:海口,Thu Apr 20 23:52:11 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,小朋友,外科风云,289
本来挺好的剧，男演员也很喜欢，被女主毁了[弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱][弱],中国:广西:南宁,Thu May 11 19:55:51 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,蓝℡少,外科风云,178
具无语那些什么严谨党，电视剧里找现实，现实里找虚幻，电视就是个娱乐，那么在乎符不符合医院实际那其实不用看电视，看看你们工作就好了，何必在这纠结，这个不是科教片，没必要这么死扣着，真要跟现实生活一摸一样估计又要说太残酷一点不美好然后各种受不了,中国:江苏:南京,Tue May 02 22:52:40 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,一身倦味,外科风云,192
良心制作，良心剧，至于演员的私生活没什么好说的，我们只关注她的作品就好了，人家的私生活只有她知道其中缘由，我们就不要评判了，更不要和她的作品混为一谈了吧,中国:重庆:涪陵,Mon Apr 24 12:47:12 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,刁蛮公主,外科风云,248
有病吧，你不喜欢她，她就得消失啊，你谁啊，审判官啊，你就那么好，不犯一点错,中国::,Tue May 09 14:44:07 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,Mercy-清心,外科风云,252
我认为（个人观点）一个好的艺人，有好的作品是应该，这是他们的工作！同时一个好的艺人，不仅仅是要给观众带来作品，也要给观众带来正能量，因为你的行为我们影迷们时刻关注着,中国:山东:济南,Mon Apr 24 15:06:32 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,小溪,外科风云,395
庄恕每个个人都有做错的时候不要总是抓住一件事不放，傅院长已经知道错了，已经把真相告诉你了，已经在心里知道错了，已经悔改了，他付出的代价已经很多了，不要总是扎住一件事不放，不然等你做错事的时候会付出的代价会更多,中国::,Sun May 07 10:33:43 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,梦想的世界,外科风云,206
其实我觉得评论里说人品什么的人挺逗的作品和演技有啥关系你要觉得别扭就别看,韩国:首尔:,Sat Apr 29 15:16:39 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,腾讯网友,外科风云,347
你们何必说别人的私生活，你自己不见得就是什么正人君子，做好你自己就不错了，专心看电视,::,Wed Apr 19 13:19:37 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,人生  若只如初见,外科风云,479
荡妇,中国:陕西:西安,Thu Jun 01 23:46:07 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,落落清浅,外科风云,1
外科风云剧情有点不合适靳东演，女一号有点乱,中国:广西:南宁,Fri Jun 02 01:01:22 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,刘恩彤lnt广西文化影视产业投资,外科风云,2
益达益达,中国:河南:濮阳,Fri Jun 02 03:41:50 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,爱随缘,外科风云,2
还有大金牙！有胖子吗,中国:河南:濮阳,Fri Jun 02 03:53:29 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,爱随缘,外科风云,0
现在医院太坑人了,中国:黑龙江:哈尔滨,Fri Jun 02 06:03:48 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,军中绿花,外科风云,1
[酷],德国::汉堡,Fri Jun 02 17:13:24 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,666,外科风云,0
广告一百秒。,德国::汉堡,Fri Jun 02 17:13:10 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,666,外科风云,0
他妈的 广告太长 卸载！,中国:北京:朝阳,Fri Jun 02 09:43:24 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,好运来,外科风云,3
不是急诊,中国:江苏:南京,Sat Jun 03 06:31:11 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,高李心,外科风云,0
爱你么么哒,中国:河南:郑州,Fri Jun 02 14:30:38 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,A. 婷婷,外科风云,0
哥，戴手套的手怎么能去摸灯？？？？？？,中国:贵州:贵阳,Fri Jun 02 16:13:51 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,★请づ不要靠近wo*,外科风云,0
里面有徐璐吗？,::,Fri Jun 02 22:33:14 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,-,外科风云,0
好看吗？,德国::汉堡,Fri Jun 02 17:12:20 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,666,外科风云,2
不会脚色也是水军吧,中国:广西:来宾,Sat Jun 03 01:07:54 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,秋蝉,外科风云,1
原本听到大哥拍的电视剧，很激动，然后得知女主是那谁，我一集都没想看了，哎，可惜了，不是因为前段时间出的事，而是一直都不喜欢她,中国:广东:深圳,Sun Apr 30 17:08:13 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,　　　,外科风云,368
我喜欢她演的电视，而不会因为她现实生活中私生活不好而去讨厌她，至少她演技是受肯定的,中国:内蒙古:阿拉善,Tue Apr 18 18:56:16 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,瘦,外科风云,869
就只有我发现外科风云里用的全是苹果手机而人命的名义里用的都是国产的小米吗！！！！！！！！,中国::,Wed May 03 16:18:59 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,心悠然,外科风云,313
点开果断点暂停就想说几句，好好的片子找了一个这么放浪的低俗女人来演，是不是傻！导演是不是傻！ 这样的演员能给社会带来正能量吗？别忘了她的起点是靠谁得来的，有钱就忘本。,中国:新疆:克拉玛依,Wed Apr 26 02:15:47 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,..,外科风云,134
一直喜欢小白的演技，从电影到电视剧。人家的私生活与其他人没什么关系。每个人想法不同自然做法不同。悄悄的看戏就好了。要学会尊重。需要文明观众。,::,Mon May 01 22:06:38 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,╱/.璢 漣︶ㄣ,外科风云,604
如果在爆出绯闻之前真的很期待看这部剧，现在却没心情，总之，既然你做了公众人物，得到了光鲜亮丽的形象，就得付出自己的欲望。何况你已选择，有了家庭，怎能轻言放弃，还有脸说保护孩子。,::,Sun Apr 23 00:35:42 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,、  不够格,外科风云,408
这电视剧太棒了！现实太残酷，事实在深圳北大医院的医生别说手术多负责任、连会诊找个医生都难。深圳石岩医院更是夸张、对病人一脸不耐烦。深圳南山医院妇科的医生也一点责任心都没。医生不应该以开药昂贵及手术等谋取手段来提高业务。而是要以病人的健康为基准。病人的心里是很脆弱的，但医生在病人的心里是天使，希望实事求是、医着父母心的精神不要忘了！,法国::巴黎,Sun May 07 18:36:09 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,Eveline,外科风云,344
我没看，因为有白白合，不是说你是人母，你也是公众人物，你的行为让我无法苟同。,中国:江西:九江,Wed Apr 19 13:32:18 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,柔宸,外科风云,406
明星也是人，是人都有七情六欲，每个人都会犯错，放眼望去，现在的社会，能有多少人做到十全十美，得过且过，,中国:河南:驻马店,Tue Apr 18 02:10:29 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,心碎，梦在,外科风云,2356
有毛病吧！都澄清了！还抓着不放。离都离了还不准找啊！明星怎么啦？明星也是人。有你们做道德捆绑的吗？只要离了婚，我们就不能与道德挂钩。喜欢的时候哪儿哪儿都喜欢。不喜欢哪儿都不顺眼。,冈比亚::,Wed Apr 19 14:27:41 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,雨夜/xin之风,外科风云,1443
这部剧坑了靳东了，女主荧幕形象很正，可私底下人品差，私生活混乱，品德有问题的人何以谈演员二字？何况还是一个公众人物,中国::,Tue Apr 18 11:44:40 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,Kevinwang,外科风云,3846
其实她没出事之前我还是挺喜欢她的，但是现在看她总觉得别扭，好像潘金莲饰演王宝钏的感觉 怪！,中国:辽宁:营口,Thu Apr 27 21:50:13 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,像阳光⒈样呵护向日葵゛,外科风云,437
这样的人电视剧就不看了，没结婚在外面怎么搞没人管你，结了婚还在外面搞事实，对家庭，孩子，丈夫不忠，身为一个公众人物，丢脸,::,Mon Apr 24 19:33:59 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,ボ﹏籽曦。♚,外科风云,905
表白小白，身为一名演员，一名优秀的演员，对得起观众。至于她的生活，你们就别费心了，看剧的人看剧就好。小白，加油！好好演戏，好好生活，还有爱你的人与你同在。,中国::,Thu Apr 20 13:20:34 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,_,外科风云,866
表演再好又怎样？那始终是演戏，人品好才是根本，毕竟她是公众人物，应该给大众传播正能量、做好榜样，才对得起你们的超高收入，一个科学家贡献一辈子还没你们的报酬高。,中国::,Thu Apr 27 20:23:09 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,L717,外科风云,460
这么评论有意思吗，不喜欢看你别看啊，谁求你看了啊，还在这说这说那的，不感觉不要脸吗，人家管你什么事啊，你真觉得你说的话好听吗,中国:河北:唐山,Thu Apr 27 21:54:26 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,王小五✨,外科风云,460
她们的爱婚姻早破裂，无法继续，当事人都没说什么，你们为了什么要这样愤慨！什么是责任，你们这样就叫有责任心吗？你们一生就没做错过事吗？为什么要那么的苛刻去要求别人！明星也是人，请多点包容心，！,中国:四川:成都,Sun Apr 23 18:10:45 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,心绮※惜,外科风云,502
有颜又有演技不错,中国:河北:沧州,Sat Jun 03 07:12:05 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,凉薄少女,外科风云,0
我只想好好看个电视剧，不带着偏见和情绪，演员的私生活与我一个观众无关，她有她的生活，我看我的电视剧，丝毫不影响……至于演员的一切大家都当成看戏一样就行与我们无关，没有理由喷人家，人生本就是一出戏，演好自己的角色足以！！这部电视剧真的不错！！！个人观点！！！,中国:吉林:长春,Wed Apr 19 21:00:58 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,尘埃里的美好,外科风云,574
益达益达支持益达,中国:河北:石家庄,Thu Jun 01 22:35:49 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,腾讯网友,外科风云,2
张益达,中国:河南:濮阳,Fri Jun 02 03:42:08 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/z/zwyy7umzhkroixx_y.jpg,全44集,爱随缘,外科风云,1
作为90后为什么我也全部玩过,中国:陕西:咸阳,Fri Apr 21 17:18:39 2017,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,天行健,那些年  我们一起玩过的游戏,0
怀念街机，自己还下了一个,中国:浙江:温州,Fri Oct 28 08:46:56 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,By,那些年  我们一起玩过的游戏,1
应该玩闯关，陆海空，打噶。。。,::,Fri Oct 07 19:15:28 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,我~大仲︶,那些年  我们一起玩过的游戏,3
91的表示也全部玩过,::,Fri Oct 14 20:55:11 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,非ωǒ莫属,那些年  我们一起玩过的游戏,0
2013年11月05日发布 都挂首页这么久了 也该拿下来了吧？,::,Tue Mar 28 23:33:43 2017,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,吃饭睡觉打豆豆,那些年  我们一起玩过的游戏,1
原来这东西叫拔根。。。。。一直都不知道这还有名字。,中国:陕西:西安,Mon Jan 02 14:13:00 2017,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,Eva、,那些年  我们一起玩过的游戏,1
90后的表示大部分都玩过,中国:河南:郑州,Fri May 05 19:34:30 2017,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,听风划过指尖的痕迹,那些年  我们一起玩过的游戏,0
拔根是什么，真没玩过。、。。铁环倒是经常玩的,中国:广东:深圳,Sun May 21 12:27:26 2017,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,顺流★逆流,那些年  我们一起玩过的游戏,0
救监是什么？小人纸是什么？小时候么 擦炮 小霸王 玩泥巴 弓箭 竹筒炮 烤番薯 烤鱼 钓虾抓蟹 四驱兄弟的赛车 玩具枪等,::,Sun Apr 24 19:26:40 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,星夜,那些年  我们一起玩过的游戏,0
你们城里人真会玩，这是你们城里人的游戏吧，我是农村的表示没玩过...,::,Wed Jul 22 21:53:26 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,堅持信念,那些年  我们一起玩过的游戏,37
,中国:内蒙古:呼和浩特,Sat Jun 03 07:13:27 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,左左,思美人,1
思美人的插曲都很好听哎。,中国:陕西:汉中,Sat Jun 03 07:06:27 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,天涯过客【云殇真人】,思美人,2
帅,中国::,Sat Jun 03 07:18:27 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,厉害了我的仙,思美人,1
不知道是什么,中国:上海:黄浦,Sun Nov 08 13:46:32 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,三年制,那些年  我们一起玩过的游戏,1
看第一节看了一半就看不下去了，芈八子是秦始皇的太奶奶了吧，这部剧里竟然还有芈八子，真的太与历史不符了,中国:江苏:镇江,Tue May 30 06:41:28 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,懒牛牛,思美人,105
,中国:内蒙古:呼和浩特,Sat Jun 03 07:16:32 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,一米阳光,思美人,1
,中国:内蒙古:呼和浩特,Sat Jun 03 07:16:27 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,一米阳光,思美人,1
真没谁了，,::,Sat Jun 03 07:19:12 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,冷小赵&amp;,思美人,0
,中国:内蒙古:呼和浩特,Sat Jun 03 07:20:42 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,左左Jyy,思美人,1
我真不想说太多， 这些我都玩过， 现在让我情何以堪？,中国:黑龙江:七台河,Fri Aug 21 20:26:17 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,别来无恙,那些年  我们一起玩过的游戏,1
太,中国::,Sat Jun 03 07:27:00 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,Just-??,思美人,1
有马可跟张馨予看不下去,中国:广东:东莞,Sat Jun 03 07:51:46 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,MeiHui💞,思美人,0
90后也玩过玩的还挺多，我是92后，琉璃蛋，摔三角，四角，菜角《洋牌》，捉迷藏，老鹰抓小鸡，鸡旗林砍大刀，自制火枪，自制弹弓，自制灯笼，自制风车，自制风争，挑兵挑将，斗机，卷菜心，挖坑人坑，挤尿床，滚自行车外胎，滚架子车轱辘，自制独轮车，自制陀螺，过家家等等多的说不完现在的孩子除了电脑就是手机平板！,中国:北京:海淀,Wed Dec 16 19:04:36 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,consequence/如果,那些年  我们一起玩过的游戏,25
端午不是纪念屈原的吗，这屈原还没死呢,中国:陕西:渭南,Sat Jun 03 07:05:07 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,柠檬~,思美人,1
翻人墙，哈哈。。。,中国:广东:深圳,Sun May 21 12:26:42 2017,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,顺流★逆流,那些年  我们一起玩过的游戏,0
擦，哥90后也玩啊，接近80也是玩过这游戏啊,巴布亚新几内亚::,Sat Aug 15 01:47:16 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,静思浅语,那些年  我们一起玩过的游戏,0
跳格子没有？,中国:江苏:苏州,Sun Oct 04 08:45:22 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,腾讯网友,那些年  我们一起玩过的游戏,0
魂斗罗 超级玛丽 1942 沙罗曼蛇 我不吹牛逼 没见过比我玩的差的,中国:新疆:乌鲁木齐,Wed Jul 08 10:30:46 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,♚.终点.,那些年  我们一起玩过的游戏,76
97年的表示基本都玩过，感觉我们是刚刚的经历了从古朴到科技的时代，现在的小孩童年都被电子产品霸占了,::,Sun Apr 23 14:40:44 2017,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,zero,那些年  我们一起玩过的游戏,0
3分55 男主持人 你小时候把死鱼买地里你吗知道吗,中国:江苏:常州,Sun Oct 04 17:24:46 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,✘木流牛马,那些年  我们一起玩过的游戏,0
张靓颖过后是baby？,中国:湖南:郴州,Wed Aug 26 16:34:59 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,哗啦啦,那些年  我们一起玩过的游戏,0
蚌看起来并不漂亮，但藏在里面的珍珠却很美,中国::,Tue Nov 10 11:42:01 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,心在旅途,那些年  我们一起玩过的游戏,1
每次看到这给女主持 我就很不爽 太丑了,中国:湖北:武汉,Fri Sep 18 19:35:55 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,瘦成闪电劈死你！,那些年  我们一起玩过的游戏,1
00后的不玩了 10后的小学生都有手机了 还是智能机,::,Sun Apr 24 19:20:16 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,星夜,那些年  我们一起玩过的游戏,0
一看到这男的主持人就想找根棍子抽他，不知道有没有人跟我有一样的想法？,中国::,Thu Oct 29 14:25:57 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,深山里,那些年  我们一起玩过的游戏,15
我93年的，想起小时候真好！ 一到晚上就去池塘边路灯下的空地玩，玩都玩疯了！那时偶尔停电黑灯瞎火的和小伙伴满巷子乱窜疯跑，那时的游戏 三个字，救监，小人纸，玻璃珠。 现在的小孩都不玩那些了！ 给个电脑手机玩一天不挪位。,中国:广东:深圳,Sun Aug 16 23:28:04 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,下一个拐角,那些年  我们一起玩过的游戏,2
俺有,::,Fri Nov 06 13:08:41 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,走,那些年  我们一起玩过的游戏,6
0.0.,::,Mon Nov 16 11:02:23 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,一年上线一次,那些年  我们一起玩过的游戏,2
滚铁环我没玩过 夹沙包也没玩过 我们这不玩这些 弓箭 竹筒炮 这些我们经常玩,::,Sun Apr 24 19:18:45 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,星夜,那些年  我们一起玩过的游戏,0
女神好美,中国:台湾:台北市,Sat Jun 03 07:32:06 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,奈何桥思落@,思美人,1
可能70 80接触更多,中国:广东:中山,Thu Jul 28 12:57:25 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,シLΟvё奇迹,那些年  我们一起玩过的游戏,0
90后也玩过玩的还挺多，我是92后，琉璃蛋，摔三角，四角，菜角《洋牌》，捉迷藏，老鹰抓小鸡，鸡旗林砍大刀，自制火枪，自制弹弓，自制灯笼，自制风车，自制风争，挑兵挑将，斗机，卷菜心，挖坑人坑，挤尿床，滚自行车外胎，滚架子车轱辘，自制独轮车，自制陀螺，过家家等等多的说不完现在的孩子除了电脑就是手机平板！,中国:北京:海淀,Wed Dec 16 19:04:36 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,consequence/如果,那些年  我们一起玩过的游戏,25
这个活动组织的好！希望以后能多举办这样的活动，大家一起回忆童年真的挺高兴的，而且也很温馨，给活动组织者点个赞！,美国:阿拉斯加:安克雷奇,Mon Feb 29 23:17:47 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,腾讯网友,那些年  我们一起玩过的游戏,5
莫愁最美。😁😁,中国:湖南:长沙,Sat Jun 03 07:24:59 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/f/fisa2ahkqrdtcjx_y.jpg,更新至59集,宋朝,思美人,0
我零零后还玩过呢 哈哈,中国:河北:石家庄,Fri Dec 25 19:09:37 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,小龙夏,那些年  我们一起玩过的游戏,5
我潮汕的 我们那边话！！！,中国:广东:深圳,Wed Aug 03 22:54:31 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,下一个拐角,那些年  我们一起玩过的游戏,0
他妈的，我是奔着科神过来的，，，，怎么跳出这么个JB视频,::,Thu Apr 14 11:46:08 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,Ｂinｇo,那些年  我们一起玩过的游戏,0
96的我 是我小时经常玩的一个游戏！！！！,::,Fri Apr 15 02:10:27 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,You are my only.❤,那些年  我们一起玩过的游戏,1
我们90后小时候也是玩这些游戏长大的。,中国:北京:海淀,Fri Apr 15 12:54:42 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,小虎,那些年  我们一起玩过的游戏,2
2013年的现在还放首页,中国:重庆:,Thu May 05 16:53:06 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,__lacrimosa。,那些年  我们一起玩过的游戏,7
带眼睛那北京的，怎么感觉他不是很高兴呢。,中国:黑龙江:哈尔滨,Fri Jul 29 22:54:49 2016,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,゛▍约心゛丶,那些年  我们一起玩过的游戏,0
,,Tue Oct 06 12:24:15 2015,http://wa.gtimg.com/website/201612/sz_QSDZ_20161214153508.jpg,,游客,那些年  我们一起玩过的游戏,0
